ticket_id,customer_id,ticket_date,issue_type,priority,resolution_time_hr,is_resolved,satisfaction_score
7993,12218,2024-04-05,Payment,High,19.8,0,2
7994,478,2024-06-01,Content,Medium,11.0,0,1
7995,5581,2023-09-30,Payment,Medium,28.1,1,1
7996,9657,2024-01-05,Login,High,40.6,0,4
7997,12647,2023-08-29,Login,Medium,25.3,0,5
7998,18776,2023-08-03,Login,Low,43.5,0,2
7999,3913,2024-04-13,Payment,Medium,14.5,0,3
8000,9328,2024-08-27,Content,Medium,29.3,0,5
8001,3557,2023-11-26,Other,High,18.3,0,4
8002,2953,2024-04-20,Content,Medium,20.2,0,5
8003,13548,2024-09-07,Payment,Low,48.0,1,1
8004,11677,2024-04-23,Technical,Low,36.8,0,4
8005,15315,2024-06-25,Payment,Low,12.2,0,2
8006,17557,2023-02-03,Technical,Low,32.8,0,5
8007,1419,2023-11-28,Content,High,31.4,1,1
8008,2202,2023-08-21,Payment,Medium,41.5,1,3
8009,1530,2024-02-25,Content,High,47.6,1,2
8010,15674,2024-01-23,Payment,High,16.5,1,1
8011,16048,2024-10-03,Content,Low,7.2,0,4
8012,15647,2023-04-15,Technical,Medium,32.0,0,1
8013,6530,2024-09-02,Login,High,34.4,0,1
8014,14366,2024-02-15,Technical,Medium,33.8,1,3
8015,16126,2024-10-24,Technical,Low,14.4,1,5
8016,12036,2024-10-25,Payment,Medium,28.7,1,4
8017,13721,2023-10-11,Other,High,34.2,1,2
8018,17796,2023-10-07,Payment,High,42.1,0,1
8019,12058,2024-10-12,Login,High,4.5,0,2
8020,8048,2023-04-08,Content,Medium,4.0,0,5
8021,11890,2023-02-05,Other,High,13.3,1,4
8022,1307,2023-03-10,Login,High,40.2,1,1
8023,15650,2024-04-18,Content,Medium,16.2,0,2
8024,18530,2024-04-24,Content,High,9.1,1,2
8025,1996,2023-03-13,Technical,Medium,4.2,0,5
8026,5245,2024-08-02,Other,High,45.4,1,3
8027,17229,2024-10-30,Login,Medium,2.1,1,4
8028,482,2023-02-16,Other,High,1.4,0,2
8029,3011,2023-07-22,Technical,Medium,36.9,1,5
8030,9789,2023-11-10,Content,Low,32.6,0,2
8031,9050,2024-12-23,Payment,High,5.7,1,1
8032,5175,2024-11-22,Payment,High,32.0,0,3
8033,4739,2023-11-11,Login,Medium,45.9,1,2
8034,5157,2024-09-03,Login,Low,19.9,0,3
8035,3080,2024-12-19,Login,High,21.4,0,2
8036,19393,2024-11-19,Payment,Medium,2.6,1,2
8037,6425,2023-03-06,Login,Medium,4.5,0,3
8038,5332,2024-05-16,Content,Low,23.8,1,3
8039,19363,2024-03-17,Payment,High,3.3,0,1
8040,13320,2023-12-01,Payment,Medium,17.4,0,1
8041,625,2024-03-13,Login,Low,37.6,0,5
8042,9164,2023-05-20,Technical,Low,8.8,1,5
8043,7721,2023-02-03,Technical,Medium,10.1,0,3
8044,16824,2023-09-21,Login,Medium,36.0,0,4
8045,7321,2024-03-05,Payment,High,44.7,0,2
8046,1955,2023-08-05,Other,Medium,11.6,1,4
8047,14694,2024-07-23,Other,Medium,34.8,0,2
8048,8777,2023-02-14,Login,Medium,20.4,0,3
8049,9367,2023-02-04,Content,Low,20.4,1,2
8050,17251,2023-02-26,Payment,High,11.6,1,2
8051,19444,2023-09-28,Content,Medium,26.8,0,5
8052,2527,2024-09-13,Content,High,29.5,1,4
8053,1341,2024-11-04,Other,High,4.5,1,4
8054,7279,2023-03-12,Technical,Medium,22.7,1,4
8055,11101,2024-04-30,Login,Medium,35.4,1,4
8056,17987,2023-07-12,Login,Low,6.3,0,4
8057,5549,2023-07-16,Login,Low,35.9,0,3
8058,9991,2023-11-13,Other,High,18.1,0,4
8059,17227,2023-09-24,Technical,High,39.9,1,1
8060,6123,2023-08-28,Login,Low,23.3,0,3
8061,17885,2023-12-21,Content,Medium,36.4,1,5
8062,386,2024-05-08,Other,Low,34.6,1,3
8063,12796,2024-01-27,Other,High,9.1,0,5
8064,7093,2023-05-19,Payment,Medium,9.3,1,1
8065,1391,2023-01-09,Content,Low,41.6,0,2
8066,8687,2024-03-16,Login,High,46.3,1,5
8067,19895,2024-11-23,Technical,Low,42.9,0,3
8068,10985,2024-08-21,Payment,Low,45.7,1,5
8069,18675,2024-08-11,Technical,Low,29.1,1,1
8070,2904,2023-11-03,Other,High,32.6,0,3
8071,1603,2023-05-16,Technical,Medium,17.6,1,5
8072,15566,2023-11-10,Payment,Low,16.0,1,3
8073,13705,2024-03-27,Technical,High,34.1,1,2
8074,18390,2024-06-12,Content,Low,13.2,1,1
8075,5065,2024-06-24,Technical,High,38.1,0,4
8076,11330,2023-01-13,Login,High,44.5,0,5
8077,1085,2024-10-26,Login,High,14.8,1,2
8078,4353,2024-10-16,Login,High,45.1,0,2
8079,9283,2024-07-14,Content,Medium,32.8,0,2
8080,11386,2024-03-02,Content,High,27.5,1,4
8081,11078,2023-03-03,Login,High,47.7,0,5
8082,8864,2024-04-09,Content,Low,10.9,0,1
8083,793,2024-03-03,Other,Medium,13.7,1,3
8084,4671,2023-07-26,Payment,High,10.4,0,5
8085,580,2024-01-02,Other,Medium,13.0,1,5
8086,1369,2023-04-12,Other,Medium,36.6,1,2
8087,14763,2023-06-21,Content,High,15.7,0,3
8088,17761,2023-10-13,Technical,Low,19.4,1,3
8089,18944,2023-07-22,Login,Low,13.3,1,4
8090,2568,2024-09-03,Payment,Medium,20.4,0,1
8091,18899,2024-11-21,Content,Low,26.3,1,3
8092,6793,2023-07-03,Technical,High,37.5,0,5
8093,16885,2023-11-30,Other,Low,23.1,1,3
8094,4331,2023-07-26,Login,Medium,41.8,1,1
8095,14701,2023-07-13,Other,High,35.8,0,1
8096,13728,2023-05-10,Content,High,9.5,0,1
8097,16598,2023-12-22,Payment,Medium,37.8,1,3
8098,10984,2023-07-09,Content,Low,28.4,1,3
8099,11595,2023-05-15,Other,Medium,15.8,0,3
8100,9334,2023-06-29,Content,High,21.9,1,5
8101,1245,2023-05-15,Content,Medium,22.3,1,3
8102,6502,2024-07-07,Other,High,34.3,0,5
8103,15544,2023-02-16,Other,Medium,43.9,0,5
8104,15856,2023-10-13,Content,Medium,36.1,0,2
8105,1601,2023-12-19,Other,Low,38.2,0,5
8106,4512,2024-11-04,Payment,Low,20.6,1,1
8107,7094,2024-10-09,Payment,Medium,13.8,1,3
8108,1677,2023-05-04,Technical,Low,20.1,0,2
8109,15847,2023-04-01,Content,Medium,10.9,0,1
8110,14277,2024-09-28,Login,High,15.7,0,4
8111,17660,2024-03-04,Other,High,12.6,0,2
8112,18011,2024-11-29,Technical,Medium,16.8,1,4
8113,18210,2024-03-08,Technical,Low,2.1,1,2
8114,14593,2024-08-14,Content,Medium,12.0,1,5
8115,9347,2024-04-21,Technical,High,4.1,1,2
8116,1940,2023-10-14,Login,High,45.4,1,5
8117,4256,2024-12-28,Payment,Medium,23.7,0,3
8118,1975,2024-09-16,Other,Low,11.4,1,3
8119,2568,2023-04-13,Technical,Medium,5.9,0,3
8120,13928,2023-12-30,Login,Low,26.7,1,4
8121,2454,2023-12-27,Technical,Low,3.6,1,4
8122,13919,2023-11-20,Payment,High,13.2,1,4
8123,3628,2023-08-08,Content,Low,20.2,1,5
8124,3073,2023-04-02,Login,Medium,25.8,0,4
8125,14717,2023-10-07,Technical,Low,8.1,1,4
8126,15271,2024-08-18,Content,Medium,31.7,1,1
8127,4239,2024-12-16,Content,Low,42.0,1,3
8128,14112,2023-01-18,Payment,High,24.9,1,3
8129,1536,2023-11-02,Content,Low,39.5,1,3
8130,18785,2023-03-03,Technical,Medium,31.3,1,4
8131,18197,2024-05-30,Technical,High,3.1,1,4
8132,14217,2024-07-21,Other,Medium,6.0,1,2
8133,12014,2024-12-20,Technical,High,5.5,0,2
8134,1141,2024-08-16,Content,Medium,19.3,0,5
8135,7471,2023-10-22,Content,High,20.6,1,5
8136,11022,2024-09-07,Content,Low,33.8,1,3
8137,19439,2024-05-21,Technical,Low,27.6,0,4
8138,9241,2023-09-24,Technical,High,43.8,0,2
8139,2035,2024-09-08,Payment,High,40.1,0,2
8140,19779,2024-10-01,Content,Medium,19.4,1,4
8141,10266,2024-01-02,Payment,Medium,5.2,0,2
8142,3029,2024-07-06,Content,High,17.7,1,1
8143,2244,2023-08-01,Technical,Medium,40.2,1,3
8144,11830,2024-01-18,Login,Low,18.9,1,4
8145,6607,2024-02-28,Payment,Medium,5.8,0,5
8146,12344,2024-09-04,Technical,Low,10.4,1,4
8147,2237,2024-05-24,Other,Medium,31.2,1,3
8148,3242,2024-08-09,Login,High,43.7,1,2
8149,16833,2023-05-17,Login,Low,10.7,1,4
8150,1371,2024-02-16,Login,High,20.2,0,5
8151,1972,2024-11-13,Payment,Medium,23.7,1,4
8152,19713,2023-12-09,Payment,Medium,1.2,1,3
8153,16858,2024-09-29,Other,Medium,45.1,1,4
8154,1010,2024-05-26,Login,High,10.1,1,4
8155,17959,2023-04-02,Content,High,39.0,1,4
8156,18004,2023-10-02,Content,Low,5.0,0,3
8157,7609,2024-01-28,Login,Medium,47.2,0,2
8158,19507,2023-06-14,Payment,High,47.2,0,4
8159,5806,2023-01-10,Login,High,31.6,1,4
8160,14425,2023-11-14,Technical,High,15.6,1,3
8161,15309,2024-10-16,Content,High,1.3,0,5
8162,16679,2024-03-05,Login,Low,44.1,1,1
8163,3616,2023-04-05,Other,Medium,10.2,1,3
8164,19185,2024-11-20,Content,Low,14.7,0,3
8165,1994,2024-01-07,Login,High,26.6,0,5
8166,32,2023-10-14,Login,High,38.8,0,5
8167,17474,2024-10-16,Payment,High,46.1,0,5
8168,6672,2024-06-08,Other,Low,32.6,1,5
8169,658,2023-09-10,Payment,Low,44.5,1,2
8170,10711,2024-10-12,Technical,Medium,7.7,0,5
8171,14872,2023-10-30,Other,High,32.0,1,4
8172,3228,2024-10-10,Content,High,29.7,1,5
8173,14653,2023-10-10,Content,Medium,13.8,1,2
8174,14981,2023-05-09,Login,Low,32.6,0,2
8175,12998,2023-09-19,Payment,High,8.0,0,5
8176,8782,2024-07-22,Login,High,46.9,1,1
8177,14015,2024-03-29,Payment,Low,29.0,1,3
8178,8065,2024-01-11,Login,Low,46.5,1,1
8179,15765,2024-02-10,Other,Medium,14.3,1,5
8180,8820,2023-10-20,Technical,Medium,5.3,1,5
8181,1700,2024-02-27,Payment,Medium,10.0,0,4
8182,14987,2024-12-21,Other,Medium,29.8,1,1
8183,17662,2024-06-02,Other,Low,37.6,0,3
8184,9445,2024-04-03,Technical,Medium,41.6,0,2
8185,7717,2024-10-04,Other,High,6.3,1,4
8186,5044,2024-12-28,Payment,Low,5.9,1,5
8187,5515,2023-05-26,Other,High,33.0,0,4
8188,13257,2023-12-21,Payment,High,37.1,0,2
8189,18815,2024-06-11,Content,Medium,38.4,1,4
8190,14448,2024-08-16,Technical,Low,11.7,0,3
8191,18185,2024-08-07,Other,High,17.5,1,2
8192,7187,2023-06-05,Content,Medium,23.4,0,1
8193,18179,2024-05-03,Login,Low,7.2,1,5
8194,4831,2023-08-29,Payment,High,3.0,1,3
8195,16755,2024-01-07,Technical,High,8.6,0,5
8196,2602,2023-08-06,Login,Medium,41.3,1,1
8197,8935,2023-11-20,Login,High,35.9,1,3
8198,3144,2023-09-04,Content,Low,26.0,0,2
8199,11789,2024-11-05,Payment,Low,25.6,0,1
8200,3759,2024-04-23,Technical,High,10.4,0,4
8201,15596,2023-01-28,Other,Medium,16.6,1,3
8202,9135,2023-05-31,Payment,Medium,43.4,1,1
8203,4730,2024-09-07,Login,High,15.9,0,2
8204,9524,2024-07-16,Login,High,28.7,1,1
8205,10109,2024-12-28,Other,High,47.4,1,3
8206,14910,2023-08-12,Other,High,7.0,1,1
8207,16,2024-03-13,Technical,Medium,12.3,0,3
8208,11447,2024-12-10,Login,Medium,4.4,0,4
8209,6724,2023-04-14,Content,Medium,46.4,0,5
8210,1099,2024-05-22,Login,High,28.6,1,5
8211,19529,2024-06-28,Technical,Medium,15.2,0,1
8212,6777,2024-04-07,Technical,Low,42.9,0,5
8213,12107,2024-06-02,Payment,High,28.8,0,4
8214,598,2023-10-07,Login,Medium,39.3,1,4
8215,4609,2024-01-12,Technical,Medium,22.0,1,1
8216,14330,2024-02-25,Content,Low,22.8,1,5
8217,10296,2024-12-02,Technical,High,7.0,0,3
8218,8066,2024-02-27,Payment,Low,47.6,1,5
8219,15671,2023-08-29,Payment,High,26.6,1,4
8220,13639,2023-03-02,Payment,High,34.0,0,1
8221,4113,2023-03-31,Payment,Medium,28.5,0,3
8222,11114,2024-11-05,Other,Medium,15.2,0,1
8223,11185,2024-09-23,Payment,High,21.3,0,5
8224,8292,2024-04-21,Technical,High,17.6,1,4
8225,16377,2023-10-15,Payment,High,32.2,1,1
8226,10256,2024-08-19,Technical,Medium,8.9,0,5
8227,8354,2023-09-08,Technical,Medium,37.0,0,3
8228,308,2024-06-04,Other,Medium,28.9,0,3
8229,1277,2024-09-01,Login,Medium,30.9,0,4
8230,17040,2023-12-09,Login,Medium,33.0,0,2
8231,6722,2024-06-13,Payment,Low,30.7,1,5
8232,1633,2024-02-06,Payment,Low,44.9,0,5
8233,6491,2024-01-17,Other,Medium,45.2,0,1
8234,16144,2024-03-26,Payment,High,44.4,1,1
8235,18477,2023-11-04,Content,Low,43.9,0,5
8236,717,2023-03-05,Technical,Medium,10.5,1,1
8237,13233,2023-07-03,Technical,High,30.4,0,1
8238,14864,2023-05-02,Login,Low,5.5,1,5
8239,13456,2023-02-07,Other,Medium,14.4,0,5
8240,11421,2023-08-15,Other,Medium,35.1,1,3
8241,18938,2023-10-21,Other,Medium,17.5,0,3
8242,16867,2023-10-10,Other,Low,45.6,0,5
8243,11162,2024-04-12,Technical,High,23.3,1,2
8244,6110,2023-11-09,Content,Low,1.8,1,5
8245,15388,2023-08-03,Other,Low,18.3,1,3
8246,13156,2024-04-30,Other,Medium,1.8,1,2
8247,16724,2023-05-27,Other,High,15.0,0,3
8248,9412,2024-09-25,Login,Low,12.2,1,5
8249,13096,2023-05-20,Login,Medium,35.4,1,2
8250,19299,2023-11-21,Payment,High,36.3,1,4
8251,5108,2023-11-20,Technical,High,43.9,1,2
8252,15938,2024-04-23,Login,High,17.8,1,5
8253,7051,2024-12-27,Technical,Medium,9.2,1,1
8254,18519,2024-06-01,Content,High,2.2,0,1
8255,16278,2023-02-11,Payment,Low,5.4,0,2
8256,11515,2024-11-29,Payment,High,24.1,1,1
8257,14876,2024-04-18,Other,Low,1.5,0,2
8258,18373,2023-08-31,Other,Low,5.9,1,2
8259,11845,2024-01-28,Content,Low,11.5,0,5
8260,7765,2023-12-23,Technical,High,17.5,1,5
8261,7411,2024-05-02,Content,Medium,34.0,1,1
8262,310,2024-04-01,Other,Low,32.2,0,4
8263,17592,2023-05-17,Login,Medium,33.9,1,3
8264,10060,2024-04-24,Login,Medium,28.6,0,4
8265,11718,2024-03-31,Login,Medium,43.3,0,1
8266,640,2023-09-09,Technical,Medium,24.4,1,5
8267,13313,2023-06-10,Content,Medium,21.1,1,1
8268,498,2023-12-29,Payment,High,14.1,1,3
8269,16076,2024-08-05,Login,Low,21.4,1,2
8270,985,2023-05-27,Login,Low,41.7,0,1
8271,11200,2024-08-18,Other,High,36.1,0,4
8272,19070,2023-05-10,Content,High,42.8,1,4
8273,5345,2024-03-20,Payment,Low,11.7,0,1
8274,8070,2024-11-25,Login,Low,2.9,1,4
8275,19152,2023-11-01,Login,Low,14.2,0,1
8276,6386,2023-05-07,Payment,Medium,8.9,1,1
8277,15159,2024-08-12,Content,Medium,7.8,1,1
8278,6621,2023-01-24,Technical,Medium,33.1,1,3
8279,19420,2024-02-03,Payment,Low,40.5,0,2
8280,9741,2023-09-23,Content,Medium,34.6,1,1
8281,1704,2023-09-04,Login,Low,40.2,0,4
8282,11217,2024-06-02,Login,High,28.4,1,2
8283,7425,2024-04-25,Other,Medium,1.9,0,1
8284,12740,2023-07-09,Login,Low,6.0,1,2
8285,11472,2024-02-17,Login,High,19.3,0,5
8286,10999,2023-01-28,Payment,Low,47.8,1,3
8287,8230,2024-07-23,Payment,Medium,11.6,0,1
8288,19299,2024-08-06,Technical,Medium,22.8,0,3
8289,6463,2023-05-29,Payment,Low,42.5,0,3
8290,5073,2024-12-18,Other,High,9.0,1,4
8291,15372,2023-01-07,Payment,Low,34.6,1,5
8292,11572,2024-05-06,Content,Medium,31.9,0,1
8293,15928,2024-12-15,Technical,Medium,43.0,1,3
8294,4543,2023-05-20,Payment,High,2.7,0,5
8295,10441,2024-03-21,Login,Medium,41.1,0,3
8296,1186,2023-08-23,Content,Medium,46.0,0,4
8297,16787,2024-10-12,Content,High,42.5,1,2
8298,18230,2024-06-04,Content,Low,37.5,0,5
8299,948,2023-06-13,Other,Medium,28.5,1,2
8300,13160,2023-07-17,Login,Low,32.4,1,3
8301,5157,2023-05-26,Technical,Medium,8.8,0,3
8302,1199,2024-10-21,Other,High,44.5,0,2
8303,18776,2023-02-06,Payment,High,33.2,1,2
8304,14083,2024-02-15,Technical,Low,3.5,1,1
8305,2633,2024-09-04,Technical,High,30.9,1,4
8306,12678,2024-10-26,Content,Medium,28.1,1,3
8307,1383,2024-03-21,Payment,Medium,12.1,0,4
8308,8971,2024-03-25,Content,Medium,11.5,1,1
8309,18685,2024-08-24,Payment,Medium,24.1,0,1
8310,16104,2024-09-15,Login,Medium,15.8,0,4
8311,14209,2023-08-19,Login,Medium,10.5,1,4
8312,5264,2024-05-16,Payment,High,28.8,1,5
8313,14614,2024-10-08,Other,High,40.0,0,1
8314,15619,2023-12-29,Payment,High,29.3,0,5
8315,7929,2023-02-27,Technical,Medium,32.7,0,4
8316,15331,2024-08-09,Other,Medium,41.7,0,1
8317,3534,2023-11-10,Payment,Low,38.0,0,3
8318,5988,2024-03-31,Other,High,13.9,1,4
8319,1158,2023-06-29,Other,High,6.5,1,4
8320,14349,2024-09-02,Other,Medium,25.4,0,1
8321,19057,2023-05-26,Payment,High,8.2,0,4
8322,4687,2023-04-30,Login,Medium,6.7,0,3
8323,8369,2024-07-21,Login,High,2.3,0,2
8324,17144,2023-03-14,Login,Low,24.6,1,5
8325,15777,2024-09-26,Content,Medium,19.8,0,3
8326,9502,2023-02-11,Login,Medium,8.2,1,5
8327,13852,2023-10-18,Content,Low,27.7,1,1
8328,14644,2023-03-27,Payment,Low,2.5,1,2
8329,2011,2023-03-19,Login,Low,6.5,1,2
8330,13511,2023-01-07,Other,High,20.8,0,4
8331,15415,2024-03-09,Payment,High,38.0,0,2
8332,1670,2024-02-22,Login,Low,4.8,0,4
8333,7388,2023-04-06,Technical,High,21.8,0,3
8334,19109,2024-08-04,Technical,Medium,15.8,1,3
8335,18320,2024-03-22,Other,Medium,21.8,0,3
8336,1133,2023-03-17,Other,Low,47.2,1,2
8337,10796,2023-07-29,Login,High,37.4,0,3
8338,18055,2024-02-06,Technical,High,39.9,1,4
8339,16859,2024-03-20,Technical,High,8.5,0,3
8340,5102,2023-02-27,Payment,Medium,35.7,1,1
8341,15743,2023-03-19,Payment,Medium,26.7,0,3
8342,9498,2024-08-04,Payment,Low,36.4,0,1
8343,14476,2024-12-06,Content,Low,26.7,0,1
8344,12857,2024-09-23,Login,Low,6.3,1,4
8345,13787,2023-07-31,Payment,Medium,12.5,0,4
8346,8758,2023-02-07,Other,Medium,5.3,1,2
8347,5743,2024-05-08,Technical,High,13.8,1,2
8348,9072,2024-05-10,Other,Medium,18.0,0,3
8349,10046,2023-01-11,Payment,Medium,39.0,1,1
8350,11455,2023-11-19,Content,Low,47.4,0,4
8351,8616,2023-01-27,Content,Low,37.6,0,5
8352,15562,2024-07-09,Payment,Medium,18.0,0,2
8353,17139,2023-06-27,Other,Medium,25.0,0,4
8354,16107,2024-05-11,Technical,Low,29.1,0,2
8355,11776,2023-03-13,Content,Low,6.0,0,4
8356,2279,2024-09-05,Login,High,6.2,1,5
8357,13554,2024-11-20,Content,Low,32.0,0,1
8358,17085,2024-04-21,Login,Medium,11.3,1,4
8359,18068,2023-12-18,Other,Low,21.3,1,2
8360,2132,2023-10-13,Other,High,26.3,1,1
8361,4896,2024-05-26,Technical,Low,37.7,1,3
8362,4386,2024-02-25,Other,Medium,44.0,1,3
8363,2899,2024-02-03,Content,Low,1.5,0,2
8364,385,2023-05-08,Other,Medium,15.1,1,4
8365,13516,2024-12-24,Technical,High,13.6,0,5
8366,8240,2024-05-23,Technical,High,36.0,1,1
8367,12665,2023-06-02,Payment,High,35.3,0,4
8368,13341,2024-10-25,Technical,Medium,34.4,0,1
8369,15213,2023-08-29,Payment,Medium,22.7,1,4
8370,2086,2023-01-28,Content,Medium,28.8,0,1
8371,9916,2023-04-30,Payment,Medium,1.4,0,1
8372,9244,2024-05-05,Other,Low,31.0,0,4
8373,226,2024-08-31,Login,Low,33.9,1,3
8374,6670,2023-12-31,Content,Medium,20.9,0,3
8375,4127,2024-06-17,Technical,Medium,43.9,1,3
8376,2576,2023-11-19,Login,Medium,25.5,0,5
8377,18628,2023-01-15,Login,High,29.8,1,3
8378,14704,2024-06-14,Technical,Medium,16.7,0,4
8379,16736,2023-09-07,Technical,High,29.2,1,2
8380,17150,2023-11-11,Content,Low,44.6,0,5
8381,10906,2023-06-29,Payment,High,20.9,1,2
8382,1446,2024-07-19,Login,High,26.0,1,2
8383,16752,2024-11-30,Payment,Low,21.4,1,3
8384,2637,2024-07-09,Other,High,24.7,0,2
8385,15822,2023-01-12,Other,Low,2.4,1,2
8386,16826,2023-08-17,Technical,Medium,37.5,1,2
8387,1034,2024-05-07,Other,High,5.7,0,3
8388,6619,2023-12-30,Technical,High,42.3,0,4
8389,4450,2023-10-20,Other,Low,45.9,0,4
8390,5534,2024-03-09,Payment,Low,28.0,0,5
8391,12724,2024-09-12,Payment,High,7.7,0,5
8392,2410,2024-11-03,Technical,High,13.6,0,1
8393,9964,2024-10-20,Content,Low,4.1,0,5
8394,5268,2024-04-29,Content,Medium,42.7,1,4
8395,19092,2023-02-15,Content,Low,1.5,0,1
8396,3546,2023-04-22,Other,High,46.3,0,1
8397,3280,2024-06-02,Other,Medium,31.9,1,4
8398,13167,2024-10-20,Content,Low,37.7,1,4
8399,5379,2023-02-28,Content,Medium,10.9,0,4
8400,12671,2023-08-16,Payment,High,37.3,1,5
8401,8323,2023-07-08,Other,Medium,29.6,0,2
8402,8281,2023-03-30,Other,Medium,16.8,1,1
8403,8696,2023-08-24,Content,Low,14.2,1,2
8404,8621,2024-04-13,Content,Medium,6.1,0,3
8405,9877,2023-12-10,Content,Low,6.4,1,2
8406,2609,2023-06-09,Other,Medium,40.5,0,3
8407,15370,2024-11-18,Login,Low,27.2,0,2
8408,7323,2024-01-13,Technical,High,12.9,0,1
8409,16803,2024-08-04,Payment,Medium,18.6,0,1
8410,12655,2023-12-27,Content,Low,16.2,0,1
8411,18747,2023-06-25,Content,Low,31.6,0,2
8412,6249,2024-04-29,Login,Medium,30.3,1,5
8413,15194,2024-02-27,Content,Medium,35.3,0,5
8414,4101,2024-08-06,Other,Low,21.6,1,2
8415,10792,2024-12-20,Login,Low,13.0,0,1
8416,4427,2023-03-05,Content,Medium,11.3,1,4
8417,10485,2023-03-22,Technical,Low,27.7,1,3
8418,16488,2023-06-18,Payment,Low,40.3,0,1
8419,6043,2023-03-02,Login,Low,11.1,0,2
8420,6295,2024-04-30,Payment,Low,27.3,0,2
8421,10666,2023-01-06,Technical,High,12.2,0,2
8422,239,2024-06-16,Login,High,46.4,1,3
8423,8595,2023-07-14,Other,High,11.9,0,4
8424,9965,2023-10-12,Content,Low,40.6,1,2
8425,1514,2024-04-16,Technical,High,38.0,0,1
8426,14314,2024-11-15,Login,Medium,35.8,0,5
8427,19386,2024-07-01,Payment,High,47.9,0,1
8428,12837,2024-12-12,Technical,High,9.9,1,2
8429,14853,2024-07-30,Content,High,44.2,0,4
8430,4639,2024-07-19,Login,High,21.2,0,1
8431,8527,2024-07-01,Login,High,36.5,0,5
8432,19834,2024-11-24,Login,High,45.7,0,5
8433,8797,2023-07-11,Content,High,7.9,0,5
8434,14433,2023-10-23,Login,Medium,18.9,0,1
8435,15864,2024-09-10,Content,High,24.0,1,5
8436,17195,2023-07-01,Technical,Medium,36.6,0,1
8437,11569,2023-11-17,Payment,Low,28.2,1,1
8438,14866,2024-04-11,Content,Medium,27.0,1,3
8439,1358,2023-01-18,Technical,High,11.4,1,2
8440,7034,2024-04-11,Other,Medium,13.7,0,4
8441,11296,2024-11-10,Login,Medium,6.0,0,1
8442,4643,2024-06-03,Payment,High,9.4,0,4
8443,15838,2023-06-10,Other,Low,42.7,0,4
8444,15356,2024-03-26,Technical,Medium,14.1,0,2
8445,7333,2024-08-21,Technical,High,21.0,1,4
8446,7939,2024-04-07,Technical,High,35.8,1,5
8447,12141,2023-06-26,Other,High,23.7,1,5
8448,16356,2023-10-17,Other,High,34.8,1,1
8449,6780,2023-05-08,Login,High,14.2,0,2
8450,16293,2023-06-07,Login,High,34.7,1,4
8451,13160,2024-06-11,Other,High,37.9,1,2
8452,2466,2024-12-24,Technical,Low,19.5,0,4
8453,14883,2023-11-14,Other,Low,34.5,1,1
8454,19776,2023-07-05,Login,Medium,45.5,0,5
8455,3558,2024-01-15,Technical,High,29.2,1,3
8456,5922,2024-03-06,Technical,High,16.4,0,4
8457,13036,2023-10-08,Technical,Low,34.1,1,2
8458,15253,2024-08-16,Login,Low,13.0,1,2
8459,17671,2024-05-24,Technical,High,45.7,1,3
8460,8402,2023-09-30,Other,Medium,9.9,1,2
8461,13446,2024-10-03,Content,Medium,1.5,0,5
8462,16633,2023-06-11,Payment,Low,31.1,0,1
8463,4376,2024-06-05,Content,Low,27.5,0,5
8464,17607,2024-10-17,Payment,High,41.9,1,4
8465,7114,2023-02-26,Payment,Low,12.6,1,3
8466,3108,2023-08-22,Payment,Low,4.0,0,1
8467,6777,2024-12-18,Other,Low,25.1,1,2
8468,18003,2023-01-23,Other,Low,17.1,1,3
8469,16593,2023-07-29,Technical,Low,44.6,1,1
8470,14850,2023-08-17,Login,Low,13.6,0,3
8471,11987,2023-04-26,Login,Medium,23.3,1,1
8472,330,2024-05-15,Other,Medium,42.6,0,5
8473,19764,2023-04-26,Other,High,9.7,1,2
8474,16539,2024-02-08,Technical,Low,35.0,1,1
8475,8695,2024-07-19,Other,High,44.7,0,1
8476,13344,2023-06-09,Login,Low,24.3,1,2
8477,14766,2024-03-26,Payment,High,41.6,1,3
8478,13283,2024-02-21,Other,Medium,18.2,0,3
8479,3300,2024-03-21,Content,Low,31.3,1,4
8480,12263,2023-09-06,Other,Medium,13.5,0,5
8481,18701,2024-04-23,Technical,Low,39.3,0,5
8482,17138,2023-12-01,Content,High,23.5,0,4
8483,10665,2023-02-20,Payment,Medium,37.5,1,3
8484,2300,2023-04-24,Technical,Low,29.3,0,2
8485,6462,2023-01-23,Payment,Low,40.5,0,1
8486,17477,2024-12-11,Login,High,44.7,1,3
8487,14744,2024-02-06,Other,Medium,19.5,0,1
8488,17431,2023-02-14,Content,Low,46.5,0,4
8489,7147,2023-01-16,Technical,Medium,7.9,1,3
8490,19739,2024-03-16,Other,Medium,43.3,0,2
8491,18785,2023-05-21,Other,High,23.8,1,4
8492,6801,2024-05-05,Other,Medium,45.8,1,3
8493,7973,2023-03-05,Other,High,21.7,0,4
8494,15352,2023-01-26,Technical,High,6.3,1,4
8495,17413,2024-05-14,Other,Low,29.8,1,1
8496,2075,2023-12-06,Login,Medium,26.4,1,1
8497,16827,2023-11-21,Payment,Low,22.3,0,5
8498,749,2024-09-06,Content,Medium,21.7,1,3
8499,7337,2024-02-16,Login,High,13.6,0,5
8500,16077,2023-02-12,Technical,Low,6.1,1,5
8501,14323,2024-09-15,Technical,Medium,1.1,0,1
