subscription_id,customer_id,plan_id,start_date,end_date,is_auto_renew,current_status,cancellation_reason
21442,11920,1,2023-10-06,2023-11-05,0,Active,
21443,17180,3,2024-06-15,2025-06-10,0,Active,
21444,7282,1,2024-10-23,2024-11-22,1,Active,
21445,5868,3,2024-04-20,2025-04-15,0,Active,
21446,17412,1,2023-04-27,2023-05-27,0,Active,
21447,13111,3,2023-10-15,2024-10-09,0,Cancelled,
21448,6768,1,2024-01-09,2024-02-08,1,Active,
21449,14120,2,2024-10-16,2025-01-14,0,Active,
21450,4064,1,2024-09-26,2024-10-26,1,Cancelled,Found Alternative
21451,1508,3,2023-08-07,2024-08-01,0,Active,
21452,1593,3,2024-10-27,2025-10-22,0,Active,
21453,17108,2,2023-02-08,2023-05-09,0,Cancelled,Found Alternative
21454,19219,2,2023-07-27,2023-10-25,1,Active,
21455,7634,3,2024-06-04,2025-05-30,0,Active,
21456,5230,2,2024-05-13,2024-08-11,0,Active,
21457,7167,2,2023-11-02,2024-01-31,1,Active,
21458,8544,3,2023-11-15,2024-11-09,1,Active,
21459,18256,1,2024-07-18,2024-08-17,0,Active,
21460,19247,3,2024-02-05,2025-01-30,1,Active,
21461,17698,1,2024-05-30,2024-06-29,0,Active,
21462,14410,3,2023-06-28,2024-06-22,0,Cancelled,
21463,5285,2,2023-01-20,2023-04-20,1,Active,
21464,10705,2,2023-12-08,2024-03-07,0,Cancelled,
21465,6790,1,2023-12-28,2024-01-27,0,Active,
21466,3432,2,2023-12-08,2024-03-07,0,Active,
21467,18198,2,2024-08-10,2024-11-08,0,Active,
21468,1700,1,2023-12-13,2024-01-12,0,Active,
21469,14324,1,2023-04-17,2023-05-17,1,Active,
21470,7932,2,2023-01-20,2023-04-20,0,Active,
21471,4070,2,2024-01-19,2024-04-18,1,Active,
21472,9051,1,2023-11-25,2023-12-25,0,Active,
21473,8347,3,2023-05-22,2024-05-16,1,Active,
21474,10667,1,2023-12-14,2024-01-13,0,Active,
21475,11772,2,2024-04-29,2024-07-28,0,Active,
21476,8398,1,2023-09-25,2023-10-25,1,Cancelled,Found Alternative
21477,19647,1,2024-11-21,2024-12-21,0,Active,
21478,18795,3,2024-10-14,2025-10-09,0,Active,
21479,11565,1,2024-01-27,2024-02-26,0,Cancelled,Not Using Enough
21480,6355,2,2023-09-08,2023-12-07,0,Active,
21481,19023,3,2023-11-15,2024-11-09,1,Active,
21482,3370,2,2024-06-04,2024-09-02,1,Active,
21483,19858,1,2024-11-23,2024-12-23,1,Active,
21484,1812,2,2023-10-03,2024-01-01,1,Active,
21485,9569,3,2024-11-17,2025-11-12,0,Active,
21486,12098,1,2023-01-28,2023-02-27,1,Active,
21487,12668,1,2024-11-21,2024-12-21,1,Active,
21488,3202,2,2024-02-11,2024-05-11,1,Active,
21489,9107,3,2023-08-18,2024-08-12,0,Active,
21490,8454,3,2023-06-03,2024-05-28,1,Active,
21491,18438,2,2023-04-10,2023-07-09,1,Cancelled,Too Expensive
21492,4167,2,2024-06-05,2024-09-03,1,Active,
21493,8695,1,2024-10-10,2024-11-09,1,Active,
21494,3517,2,2023-09-06,2023-12-05,0,Active,
21495,17108,2,2024-04-30,2024-07-29,0,Active,
21496,2094,3,2023-02-02,2024-01-28,0,Active,
21497,2189,3,2024-02-03,2025-01-28,1,Active,
21498,6319,2,2024-09-11,2024-12-10,1,Active,
21499,14015,2,2023-09-22,2023-12-21,0,Active,
21500,3793,1,2024-03-28,2024-04-27,0,Active,
21501,2111,3,2023-10-18,2024-10-12,1,Active,
21502,5037,3,2023-06-05,2024-05-30,0,Active,
21503,8183,2,2023-05-04,2023-08-02,0,Active,
21504,2255,1,2023-03-26,2023-04-25,1,Active,
21505,6209,1,2024-09-05,2024-10-05,0,Active,
21506,11728,2,2024-02-10,2024-05-10,1,Active,
21507,2794,3,2024-01-07,2025-01-01,1,Active,
21508,7434,2,2024-04-11,2024-07-10,0,Cancelled,Found Alternative
21509,10731,3,2024-11-08,2025-11-03,0,Cancelled,Not Using Enough
21510,16989,2,2024-06-06,2024-09-04,1,Cancelled,Too Expensive
21511,18672,2,2024-01-22,2024-04-21,0,Active,
21512,9280,2,2024-11-24,2025-02-22,1,Active,
21513,19173,3,2024-07-08,2025-07-03,0,Active,
21514,15778,2,2023-12-13,2024-03-12,1,Active,
21515,17589,2,2023-10-26,2024-01-24,1,Cancelled,Found Alternative
21516,9114,1,2024-01-06,2024-02-05,1,Active,
21517,18550,2,2023-06-28,2023-09-26,1,Active,
21518,3443,2,2023-08-24,2023-11-22,0,Active,
21519,15285,3,2023-01-07,2024-01-02,0,Active,
21520,4410,2,2023-05-08,2023-08-06,1,Active,
21521,9480,1,2024-11-30,2024-12-30,0,Active,
21522,11801,2,2024-10-13,2025-01-11,1,Cancelled,
21523,293,2,2024-05-24,2024-08-22,0,Active,
21524,2111,3,2023-03-19,2024-03-13,0,Active,
21525,13987,1,2023-05-07,2023-06-06,1,Active,
21526,15672,2,2023-04-19,2023-07-18,1,Cancelled,
21527,9016,1,2023-07-20,2023-08-19,1,Active,
21528,18796,1,2024-05-25,2024-06-24,0,Active,
21529,9052,3,2024-01-11,2025-01-05,1,Cancelled,Found Alternative
21530,9072,2,2023-06-17,2023-09-15,1,Active,
21531,15511,2,2024-11-18,2025-02-16,1,Active,
21532,1555,2,2024-08-03,2024-11-01,0,Cancelled,
21533,5887,3,2024-01-18,2025-01-12,0,Cancelled,Found Alternative
21534,14603,1,2023-12-18,2024-01-17,1,Active,
21535,2792,2,2023-10-13,2024-01-11,1,Active,
21536,15935,3,2024-02-27,2025-02-21,1,Active,
21537,7949,3,2024-04-19,2025-04-14,0,Active,
21538,91,2,2024-03-10,2024-06-08,0,Active,
21539,8239,1,2024-01-24,2024-02-23,0,Cancelled,Found Alternative
21540,6110,1,2023-07-27,2023-08-26,0,Active,
21541,17604,3,2023-03-13,2024-03-07,0,Active,
21542,17692,1,2024-01-29,2024-02-28,1,Active,
21543,7927,3,2024-07-10,2025-07-05,0,Active,
21544,159,2,2023-05-20,2023-08-18,1,Active,
21545,7113,2,2023-07-31,2023-10-29,0,Cancelled,Found Alternative
21546,12998,1,2023-02-21,2023-03-23,1,Active,
21547,13362,1,2023-01-27,2023-02-26,1,Active,
21548,1554,2,2024-05-24,2024-08-22,1,Active,
21549,17041,1,2023-01-31,2023-03-02,0,Cancelled,Too Expensive
21550,13592,2,2023-07-10,2023-10-08,0,Active,
21551,15161,3,2024-06-29,2025-06-24,1,Active,
21552,6696,2,2024-07-23,2024-10-21,0,Active,
21553,17599,3,2023-12-29,2024-12-23,1,Cancelled,
21554,19345,1,2023-09-13,2023-10-13,1,Cancelled,Found Alternative
21555,3117,2,2023-06-11,2023-09-09,0,Cancelled,Not Using Enough
21556,15876,1,2024-01-22,2024-02-21,0,Active,
21557,13443,2,2024-10-14,2025-01-12,0,Active,
21558,18765,2,2024-10-06,2025-01-04,0,Active,
21559,7113,3,2023-02-09,2024-02-04,1,Cancelled,
21560,1759,1,2023-10-24,2023-11-23,0,Active,
21561,2058,2,2023-10-13,2024-01-11,0,Active,
21562,10041,1,2024-10-19,2024-11-18,0,Active,
21563,18289,2,2023-11-28,2024-02-26,1,Active,
21564,19130,2,2023-10-07,2024-01-05,0,Active,
21565,2110,1,2023-02-23,2023-03-25,0,Active,
21566,6086,1,2024-02-12,2024-03-13,1,Active,
21567,10589,3,2024-11-02,2025-10-28,1,Active,
21568,12579,3,2023-04-02,2024-03-27,0,Active,
21569,14236,2,2024-01-28,2024-04-27,0,Active,
21570,16562,2,2023-06-07,2023-09-05,1,Active,
21571,16461,3,2023-05-13,2024-05-07,1,Active,
21572,1015,1,2024-03-24,2024-04-23,1,Active,
21573,13696,1,2023-09-27,2023-10-27,0,Active,
21574,8342,2,2023-01-10,2023-04-10,1,Cancelled,Not Using Enough
21575,1936,3,2023-12-30,2024-12-24,0,Active,
21576,15887,3,2024-01-20,2025-01-14,1,Active,
21577,19160,2,2023-04-03,2023-07-02,0,Active,
21578,9425,2,2023-11-16,2024-02-14,0,Active,
21579,964,1,2023-12-21,2024-01-20,0,Active,
21580,920,2,2024-11-01,2025-01-30,1,Active,
21581,10064,3,2024-07-08,2025-07-03,0,Active,
21582,17979,1,2023-12-13,2024-01-12,0,Active,
21583,8265,2,2024-01-10,2024-04-09,0,Active,
21584,19613,2,2024-02-13,2024-05-13,1,Active,
21585,16215,2,2024-01-24,2024-04-23,0,Active,
21586,9984,3,2024-10-31,2025-10-26,0,Active,
21587,10786,1,2024-02-19,2024-03-20,0,Active,
21588,162,1,2024-10-23,2024-11-22,0,Cancelled,Too Expensive
21589,11531,3,2023-09-14,2024-09-08,0,Cancelled,Too Expensive
21590,4860,3,2023-07-01,2024-06-25,0,Active,
21591,10744,3,2023-01-03,2023-12-29,1,Active,
21592,14834,3,2024-08-26,2025-08-21,0,Active,
21593,6113,1,2024-09-17,2024-10-17,0,Cancelled,
21594,14046,3,2023-06-29,2024-06-23,1,Cancelled,Not Using Enough
21595,8855,1,2024-06-25,2024-07-25,0,Active,
21596,3248,1,2023-09-19,2023-10-19,1,Active,
21597,5724,3,2023-07-28,2024-07-22,0,Active,
21598,18780,3,2023-04-16,2024-04-10,1,Active,
21599,1620,3,2023-01-24,2024-01-19,1,Cancelled,Found Alternative
21600,18925,2,2024-02-08,2024-05-08,0,Cancelled,Not Using Enough
21601,15044,2,2023-07-13,2023-10-11,0,Active,
21602,16642,3,2023-02-22,2024-02-17,0,Active,
21603,14059,3,2023-05-22,2024-05-16,1,Active,
21604,6137,3,2023-12-20,2024-12-14,1,Active,
21605,12928,1,2023-06-29,2023-07-29,0,Active,
21606,16458,1,2024-02-26,2024-03-27,0,Active,
21607,6933,3,2023-01-06,2024-01-01,1,Cancelled,Found Alternative
21608,5616,2,2023-09-02,2023-12-01,0,Cancelled,Not Using Enough
21609,5340,1,2023-02-14,2023-03-16,1,Cancelled,Too Expensive
21610,1934,3,2023-09-01,2024-08-26,1,Cancelled,
21611,14203,2,2024-04-23,2024-07-22,1,Active,
21612,1799,1,2024-10-22,2024-11-21,1,Active,
21613,12800,1,2024-09-06,2024-10-06,0,Active,
21614,1863,2,2023-05-14,2023-08-12,0,Active,
21615,18221,3,2024-01-09,2025-01-03,0,Active,
21616,192,2,2024-07-17,2024-10-15,1,Active,
21617,18647,3,2023-08-03,2024-07-28,1,Cancelled,Too Expensive
21618,9853,2,2023-07-06,2023-10-04,1,Active,
21619,9130,1,2023-06-06,2023-07-06,1,Cancelled,Found Alternative
21620,18386,2,2024-04-21,2024-07-20,0,Active,
21621,2152,2,2023-02-23,2023-05-24,1,Active,
21622,490,2,2023-02-25,2023-05-26,1,Active,
21623,2933,1,2023-04-26,2023-05-26,0,Active,
21624,10665,3,2024-02-20,2025-02-14,0,Active,
21625,876,1,2024-07-04,2024-08-03,0,Active,
21626,12848,3,2024-11-20,2025-11-15,0,Active,
21627,18609,2,2023-11-17,2024-02-15,1,Cancelled,
21628,1091,3,2023-04-13,2024-04-07,1,Cancelled,Too Expensive
21629,10975,2,2024-01-15,2024-04-14,0,Active,
21630,14810,1,2023-01-11,2023-02-10,0,Active,
21631,13311,1,2023-08-11,2023-09-10,1,Cancelled,Not Using Enough
21632,15054,3,2023-02-13,2024-02-08,1,Active,
21633,16695,3,2024-11-13,2025-11-08,0,Active,
21634,15050,2,2023-03-16,2023-06-14,0,Active,
21635,4298,1,2024-02-15,2024-03-16,0,Cancelled,
21636,2298,3,2024-10-21,2025-10-16,1,Active,
21637,15039,2,2024-11-17,2025-02-15,0,Active,
21638,14445,3,2024-07-11,2025-07-06,1,Active,
21639,15498,1,2024-04-26,2024-05-26,1,Active,
21640,8486,2,2023-01-07,2023-04-07,0,Active,
21641,13156,2,2023-04-03,2023-07-02,0,Active,
21642,4348,1,2024-06-26,2024-07-26,0,Active,
21643,2164,2,2023-01-17,2023-04-17,1,Cancelled,Too Expensive
21644,19671,2,2024-08-11,2024-11-09,0,Active,
21645,17882,1,2024-09-29,2024-10-29,0,Active,
21646,2686,2,2023-06-14,2023-09-12,0,Active,
21647,12263,1,2024-08-26,2024-09-25,1,Active,
21648,5278,1,2024-08-25,2024-09-24,1,Active,
21649,5558,3,2023-09-26,2024-09-20,1,Active,
21650,4552,1,2023-03-23,2023-04-22,0,Active,
21651,5583,3,2023-01-17,2024-01-12,0,Cancelled,Found Alternative
21652,9476,2,2023-02-09,2023-05-10,1,Active,
21653,11847,1,2023-08-15,2023-09-14,1,Active,
21654,18635,1,2023-10-22,2023-11-21,0,Active,
21655,17867,2,2023-06-05,2023-09-03,1,Active,
21656,1143,1,2023-07-30,2023-08-29,0,Active,
21657,13960,3,2024-04-29,2025-04-24,1,Active,
21658,6577,3,2023-10-04,2024-09-28,0,Cancelled,Found Alternative
21659,16817,1,2023-02-18,2023-03-20,1,Active,
21660,4082,2,2023-08-29,2023-11-27,0,Cancelled,Too Expensive
21661,16193,2,2023-10-11,2024-01-09,0,Active,
21662,12742,3,2023-11-19,2024-11-13,1,Active,
21663,16040,2,2024-08-04,2024-11-02,1,Active,
21664,9213,3,2024-05-31,2025-05-26,0,Active,
21665,141,3,2023-03-06,2024-02-29,1,Active,
21666,9640,2,2024-03-19,2024-06-17,0,Active,
21667,13924,2,2024-06-15,2024-09-13,1,Active,
21668,16872,2,2024-10-26,2025-01-24,0,Cancelled,
21669,17325,2,2023-12-01,2024-02-29,1,Active,
21670,6262,1,2023-09-01,2023-10-01,1,Active,
21671,13108,1,2024-06-10,2024-07-10,0,Cancelled,
21672,13912,3,2024-06-06,2025-06-01,0,Active,
21673,12654,3,2024-10-09,2025-10-04,1,Active,
21674,16399,2,2023-11-21,2024-02-19,0,Active,
21675,13962,1,2023-08-06,2023-09-05,0,Active,
21676,5712,2,2023-06-14,2023-09-12,1,Cancelled,
21677,17737,2,2023-09-27,2023-12-26,1,Cancelled,Too Expensive
21678,5454,3,2024-11-16,2025-11-11,1,Active,
21679,15005,3,2023-02-07,2024-02-02,1,Active,
21680,16357,3,2024-01-05,2024-12-30,0,Active,
21681,19240,3,2023-08-07,2024-08-01,0,Active,
21682,17557,1,2023-12-19,2024-01-18,0,Active,
21683,18025,3,2023-09-24,2024-09-18,1,Active,
21684,3568,3,2024-03-02,2025-02-25,1,Active,
21685,11156,2,2023-10-05,2024-01-03,0,Active,
21686,16914,2,2023-10-16,2024-01-14,1,Active,
21687,18744,2,2023-01-29,2023-04-29,1,Active,
21688,627,2,2024-06-30,2024-09-28,1,Active,
21689,19791,3,2023-05-27,2024-05-21,1,Cancelled,Not Using Enough
21690,10971,3,2023-01-20,2024-01-15,0,Active,
21691,2389,2,2023-09-07,2023-12-06,1,Active,
21692,9999,1,2023-04-01,2023-05-01,1,Cancelled,Too Expensive
21693,14197,2,2023-11-19,2024-02-17,0,Active,
21694,8869,3,2023-01-10,2024-01-05,1,Active,
21695,7274,1,2023-04-25,2023-05-25,1,Active,
21696,3187,2,2023-04-26,2023-07-25,1,Active,
21697,18014,3,2024-04-27,2025-04-22,1,Cancelled,Found Alternative
21698,19675,2,2024-02-18,2024-05-18,1,Active,
21699,9355,3,2024-01-16,2025-01-10,1,Cancelled,Too Expensive
21700,18228,3,2023-07-01,2024-06-25,1,Active,
21701,12273,1,2024-10-10,2024-11-09,1,Active,
21702,433,1,2024-05-11,2024-06-10,0,Cancelled,
21703,2928,1,2023-11-24,2023-12-24,1,Active,
21704,6786,1,2024-11-08,2024-12-08,0,Cancelled,Too Expensive
21705,13281,1,2024-09-06,2024-10-06,1,Active,
21706,2247,1,2023-10-02,2023-11-01,1,Active,
21707,10702,1,2023-11-03,2023-12-03,0,Active,
21708,15999,1,2023-02-01,2023-03-03,1,Active,
21709,14185,2,2024-06-01,2024-08-30,1,Active,
21710,13496,1,2023-07-07,2023-08-06,1,Cancelled,Too Expensive
21711,15206,3,2023-05-05,2024-04-29,0,Active,
21712,16806,2,2024-09-27,2024-12-26,0,Active,
21713,3651,3,2024-07-31,2025-07-26,1,Active,
21714,1780,3,2023-09-28,2024-09-22,0,Active,
21715,19812,3,2023-10-14,2024-10-08,0,Active,
21716,9505,1,2023-10-27,2023-11-26,1,Active,
21717,19764,1,2023-10-29,2023-11-28,1,Active,
21718,16486,3,2024-02-18,2025-02-12,1,Active,
21719,2109,2,2024-10-11,2025-01-09,1,Active,
21720,18540,3,2023-12-12,2024-12-06,0,Active,
21721,3087,1,2024-06-09,2024-07-09,1,Active,
21722,16489,3,2023-11-09,2024-11-03,1,Active,
21723,14763,2,2024-05-26,2024-08-24,0,Active,
21724,12063,2,2024-08-27,2024-11-25,0,Active,
21725,8007,1,2023-06-04,2023-07-04,1,Cancelled,Too Expensive
21726,1295,2,2023-07-07,2023-10-05,1,Active,
21727,996,3,2024-01-17,2025-01-11,1,Active,
21728,16298,1,2023-09-19,2023-10-19,1,Cancelled,Found Alternative
21729,6718,1,2024-08-09,2024-09-08,1,Active,
21730,8508,1,2024-07-25,2024-08-24,1,Active,
21731,19364,1,2024-11-30,2024-12-30,0,Active,
21732,8094,2,2023-09-09,2023-12-08,0,Active,
21733,5772,1,2023-01-28,2023-02-27,1,Active,
21734,19244,3,2023-07-08,2024-07-02,0,Active,
21735,12257,1,2024-11-20,2024-12-20,0,Active,
21736,9674,1,2023-03-22,2023-04-21,0,Active,
21737,18224,3,2024-04-17,2025-04-12,0,Active,
21738,5904,2,2023-05-25,2023-08-23,1,Active,
21739,18567,1,2024-05-15,2024-06-14,0,Active,
21740,3768,3,2024-09-07,2025-09-02,0,Active,
21741,43,3,2024-10-15,2025-10-10,0,Active,
21742,16139,1,2023-11-16,2023-12-16,1,Cancelled,
21743,18030,2,2024-06-02,2024-08-31,1,Cancelled,Found Alternative
21744,10722,3,2024-01-07,2025-01-01,0,Active,
21745,16815,3,2023-09-23,2024-09-17,1,Cancelled,Not Using Enough
21746,13717,2,2023-06-26,2023-09-24,1,Cancelled,
21747,14022,2,2023-04-07,2023-07-06,0,Cancelled,Not Using Enough
21748,19653,3,2023-02-07,2024-02-02,1,Active,
21749,1912,3,2024-05-31,2025-05-26,1,Cancelled,Found Alternative
21750,12518,1,2023-08-18,2023-09-17,0,Cancelled,Found Alternative
21751,13598,2,2023-10-16,2024-01-14,0,Active,
21752,12008,1,2023-10-26,2023-11-25,1,Active,
21753,13501,1,2024-07-12,2024-08-11,1,Cancelled,Too Expensive
21754,14088,1,2023-11-05,2023-12-05,0,Active,
21755,5657,1,2023-01-07,2023-02-06,0,Active,
21756,19872,2,2024-06-26,2024-09-24,0,Active,
21757,9769,3,2023-06-22,2024-06-16,0,Active,
21758,14162,1,2023-03-07,2023-04-06,0,Active,
21759,17938,2,2024-09-30,2024-12-29,1,Active,
21760,10549,3,2024-08-25,2025-08-20,1,Cancelled,Not Using Enough
21761,19073,3,2024-07-14,2025-07-09,1,Active,
21762,1542,2,2024-01-09,2024-04-08,0,Active,
21763,13466,3,2024-09-21,2025-09-16,0,Cancelled,Not Using Enough
21764,5814,2,2024-08-31,2024-11-29,0,Cancelled,
21765,13762,1,2024-07-19,2024-08-18,0,Active,
21766,12637,1,2023-09-08,2023-10-08,1,Active,
21767,118,1,2023-01-02,2023-02-01,1,Active,
21768,12749,3,2023-10-18,2024-10-12,0,Cancelled,Too Expensive
21769,17235,1,2024-06-12,2024-07-12,0,Cancelled,Too Expensive
21770,7500,3,2023-08-03,2024-07-28,0,Active,
21771,492,3,2023-04-03,2024-03-28,1,Cancelled,
21772,17544,3,2024-01-10,2025-01-04,1,Active,
21773,13110,2,2023-08-23,2023-11-21,0,Active,
21774,7812,3,2024-03-08,2025-03-03,0,Active,
21775,1725,3,2023-09-09,2024-09-03,0,Active,
21776,13016,1,2023-07-07,2023-08-06,1,Active,
21777,7125,2,2023-09-15,2023-12-14,1,Active,
21778,9697,1,2023-08-14,2023-09-13,1,Active,
21779,11135,1,2023-10-21,2023-11-20,1,Active,
21780,14933,1,2023-05-28,2023-06-27,1,Active,
21781,15273,2,2023-07-11,2023-10-09,0,Active,
21782,15160,3,2023-05-22,2024-05-16,1,Active,
21783,15223,1,2024-02-28,2024-03-29,0,Active,
21784,18024,2,2023-02-21,2023-05-22,1,Active,
21785,7175,3,2024-04-05,2025-03-31,1,Cancelled,Found Alternative
21786,11843,2,2023-11-10,2024-02-08,0,Active,
21787,15807,1,2023-07-17,2023-08-16,0,Active,
21788,17090,2,2023-11-24,2024-02-22,1,Cancelled,
21789,18116,2,2024-11-05,2025-02-03,1,Cancelled,
21790,9901,1,2024-03-01,2024-03-31,0,Active,
21791,3708,3,2023-09-03,2024-08-28,1,Active,
21792,3697,3,2024-10-09,2025-10-04,0,Active,
21793,18899,1,2023-04-22,2023-05-22,0,Active,
21794,3032,2,2023-09-12,2023-12-11,0,Active,
21795,14266,3,2024-06-23,2025-06-18,1,Active,
21796,19262,3,2023-02-10,2024-02-05,1,Active,
21797,16069,2,2023-02-21,2023-05-22,0,Active,
21798,7199,3,2023-05-03,2024-04-27,1,Active,
21799,10438,2,2024-02-23,2024-05-23,1,Active,
21800,3799,2,2023-07-25,2023-10-23,0,Cancelled,Too Expensive
21801,277,3,2023-09-14,2024-09-08,0,Active,
21802,6024,1,2024-07-07,2024-08-06,1,Active,
21803,13497,1,2024-10-24,2024-11-23,1,Cancelled,Found Alternative
21804,7395,1,2023-01-02,2023-02-01,1,Cancelled,Not Using Enough
21805,18915,2,2023-02-21,2023-05-22,0,Active,
21806,16270,3,2023-11-06,2024-10-31,0,Cancelled,Found Alternative
21807,284,3,2024-05-25,2025-05-20,0,Active,
21808,319,3,2024-04-01,2025-03-27,0,Cancelled,Too Expensive
21809,14922,3,2023-02-17,2024-02-12,0,Cancelled,Found Alternative
21810,13266,1,2024-04-29,2024-05-29,0,Active,
21811,3625,2,2024-03-19,2024-06-17,1,Cancelled,Found Alternative
21812,8674,1,2024-08-06,2024-09-05,0,Cancelled,Too Expensive
21813,8719,2,2023-09-16,2023-12-15,1,Active,
21814,14780,1,2024-05-02,2024-06-01,0,Active,
21815,12900,3,2023-12-29,2024-12-23,0,Active,
21816,10197,1,2023-12-31,2024-01-30,0,Cancelled,Too Expensive
21817,8235,2,2023-01-25,2023-04-25,1,Active,
21818,11969,1,2024-05-23,2024-06-22,1,Active,
21819,11431,1,2024-06-09,2024-07-09,0,Active,
21820,10662,1,2023-06-15,2023-07-15,0,Cancelled,Not Using Enough
21821,1711,1,2023-01-12,2023-02-11,1,Active,
21822,12038,1,2024-04-01,2024-05-01,0,Active,
21823,4692,2,2023-11-23,2024-02-21,0,Active,
21824,11736,3,2023-05-01,2024-04-25,1,Active,
21825,14502,1,2023-06-03,2023-07-03,1,Active,
21826,1462,3,2024-11-03,2025-10-29,1,Active,
21827,4784,2,2023-11-26,2024-02-24,1,Active,
21828,19581,1,2023-11-15,2023-12-15,0,Active,
21829,11196,1,2024-06-16,2024-07-16,0,Active,
21830,5630,3,2023-09-27,2024-09-21,0,Active,
21831,18083,3,2023-10-09,2024-10-03,0,Active,
21832,10581,2,2024-05-25,2024-08-23,0,Active,
21833,5461,3,2024-03-26,2025-03-21,0,Active,
21834,17690,3,2024-08-31,2025-08-26,0,Active,
21835,6411,1,2023-03-01,2023-03-31,0,Active,
21836,2795,2,2023-12-24,2024-03-23,1,Active,
21837,13490,3,2024-03-22,2025-03-17,0,Active,
21838,3032,2,2024-01-23,2024-04-22,0,Active,
21839,14961,2,2023-12-19,2024-03-18,0,Active,
21840,15478,2,2024-06-08,2024-09-06,0,Active,
21841,19318,1,2023-05-13,2023-06-12,1,Active,
21842,19858,2,2023-04-30,2023-07-29,1,Active,
21843,7138,2,2023-12-31,2024-03-30,0,Active,
21844,7882,3,2024-06-22,2025-06-17,0,Active,
21845,12450,1,2024-03-03,2024-04-02,1,Cancelled,
21846,9577,3,2024-02-21,2025-02-15,0,Cancelled,Too Expensive
21847,8875,2,2023-08-30,2023-11-28,0,Cancelled,Not Using Enough
21848,19463,3,2024-03-15,2025-03-10,0,Active,
21849,10829,2,2023-08-18,2023-11-16,1,Active,
21850,18308,1,2024-07-14,2024-08-13,1,Cancelled,
21851,2378,3,2024-09-29,2025-09-24,0,Active,
21852,11331,1,2023-03-18,2023-04-17,0,Active,
21853,10489,2,2023-08-02,2023-10-31,1,Active,
21854,15213,3,2023-01-09,2024-01-04,0,Active,
21855,8235,1,2024-08-06,2024-09-05,0,Active,
21856,13266,3,2023-04-15,2024-04-09,1,Active,
21857,5118,3,2024-01-12,2025-01-06,1,Active,
21858,15661,1,2023-10-15,2023-11-14,1,Active,
21859,18043,2,2024-03-25,2024-06-23,0,Active,
21860,6625,3,2023-06-16,2024-06-10,0,Active,
21861,7825,3,2023-10-19,2024-10-13,1,Active,
21862,11634,3,2023-11-10,2024-11-04,0,Active,
21863,14546,3,2023-09-22,2024-09-16,0,Cancelled,Not Using Enough
21864,15143,3,2023-09-05,2024-08-30,1,Cancelled,Not Using Enough
21865,17569,3,2024-05-27,2025-05-22,1,Active,
21866,10632,3,2023-02-01,2024-01-27,0,Active,
21867,1209,2,2023-12-15,2024-03-14,1,Cancelled,
21868,7940,2,2024-01-16,2024-04-15,0,Active,
21869,13222,2,2023-10-06,2024-01-04,1,Active,
21870,1401,3,2024-07-15,2025-07-10,0,Cancelled,
21871,2948,3,2023-12-02,2024-11-26,0,Active,
21872,19995,2,2023-07-31,2023-10-29,0,Active,
21873,2130,3,2024-06-04,2025-05-30,0,Active,
21874,16460,2,2024-09-30,2024-12-29,0,Active,
21875,992,1,2024-03-16,2024-04-15,1,Active,
21876,2386,1,2024-03-23,2024-04-22,1,Active,
21877,7800,2,2024-11-07,2025-02-05,0,Cancelled,Found Alternative
21878,14155,2,2024-07-09,2024-10-07,0,Cancelled,Not Using Enough
21879,18285,1,2023-10-02,2023-11-01,1,Active,
21880,19849,3,2023-05-06,2024-04-30,0,Active,
21881,10871,3,2024-05-10,2025-05-05,0,Active,
21882,8278,2,2023-02-26,2023-05-27,1,Cancelled,
21883,9015,1,2023-05-06,2023-06-05,0,Active,
21884,6408,1,2024-08-22,2024-09-21,0,Active,
21885,3323,3,2024-05-10,2025-05-05,1,Active,
21886,8446,3,2023-11-18,2024-11-12,1,Active,
21887,19909,3,2024-07-06,2025-07-01,1,Active,
21888,9470,3,2023-11-04,2024-10-29,1,Active,
21889,13533,3,2023-06-15,2024-06-09,0,Active,
21890,8500,1,2023-05-17,2023-06-16,1,Cancelled,Not Using Enough
21891,12197,3,2023-02-04,2024-01-30,0,Active,
21892,8579,3,2024-08-02,2025-07-28,0,Active,
21893,8954,3,2024-09-25,2025-09-20,1,Active,
21894,5319,3,2023-08-23,2024-08-17,0,Active,
21895,3416,2,2024-08-30,2024-11-28,1,Active,
21896,1349,3,2023-08-09,2024-08-03,0,Active,
21897,2461,1,2023-04-17,2023-05-17,1,Active,
21898,6178,1,2024-03-20,2024-04-19,0,Active,
21899,3242,1,2023-11-09,2023-12-09,0,Cancelled,Found Alternative
